101103254901|宝钞苑 4室1厅 13000元|https://bj.lianjia.com/zufang/101103254901.html|宝钞苑|4室1厅|138.48平米|安定门租房/中楼层(共7层)/2001年建板楼||||13000|2018.11.02 更新|2018-11-03 15:24:53.566171
101103204454|东城区电梯两居室 业主随时签约|https://bj.lianjia.com/zufang/101103204454.html|望陶园小区|2室1厅|88.96平米|永定门租房/低楼层(共18层)/2001年建塔楼|近地铁|||6800|2018.10.25 更新|2018-11-03 15:24:53.566303
101103223045|史家胡同20号院 2室0厅 8000元|https://bj.lianjia.com/zufang/101103223045.html|史家胡同20号院|2室0厅|51.73平米|金宝街租房/中楼层(共5层)/1980年建板楼|近地铁|精装修|集中供暖|8000|2018.10.21 更新|2018-11-03 15:24:53.566429
101103124857|东四三条 2室1厅 6000元|https://bj.lianjia.com/zufang/101103124857.html|东四三条|2室1厅|35.7平米|东四租房/低楼层(共1层)/暂无数据|近地铁|||6000|2018.10.31 更新|2018-11-03 15:24:53.566530
101103174222|富贵园四区 1室1厅 7700元|https://bj.lianjia.com/zufang/101103174222.html|富贵园四区|1室1厅|55.4平米|东花市租房/低楼层(共10层)/2006年建板塔结合|近地铁|||7700|2018.10.25 更新|2018-11-03 15:24:53.566626
101103254351|前门前酒店公寓 3房间1卫 9500元|https://bj.lianjia.com/zufang/101103254351.html|前门前酒店公寓|3房间1卫|102.77平米|天坛租房/中楼层(共7层)/2009年建塔楼|近地铁|||9500|2018.10.24 更新|2018-11-03 15:24:53.566702
101103237427|当代MOMA 1室1厅 25000元|https://bj.lianjia.com/zufang/101103237427.html|当代MOMA|1室1厅|105.68平米|东直门租房/中楼层(共21层)/2006年建塔楼||精装修|集中供暖|25000|2018.10.25 更新|2018-11-03 15:24:53.566795
101103300552|国瑞城西区 1室0厅 9500元|https://bj.lianjia.com/zufang/101103300552.html|国瑞城西区|1室0厅|67.06平米|崇文门租房/高楼层(共16层)/2009年建塔楼|近地铁|||9500|2018.11.01 更新|2018-11-03 15:24:55.090333
101103091288|宇飞大厦 2房间1卫 13000元|https://bj.lianjia.com/zufang/101103091288.html|宇飞大厦|2房间1卫|42.78平米|东直门租房/高楼层(共15层)/2009年建塔楼|近地铁|||13000|2018.11.01 更新|2018-11-03 15:24:55.090468
101103103420|禾风相府 2室1厅 16000元|https://bj.lianjia.com/zufang/101103103420.html|禾风相府|2室1厅|83.2平米|金宝街租房/低楼层(共14层)/2004年建板楼|近地铁|精装修|集中供暖|16000|2018.10.30 更新|2018-11-03 15:24:55.090545
101103346058|雍和大厦 1室1厅 23000元|https://bj.lianjia.com/zufang/101103346058.html|雍和大厦|1室1厅|87.44平米|东直门租房/中楼层(共16层)/2003年建板塔结合|近地铁|||23000|2018.10.28 更新|2018-11-03 15:24:55.090618
101103215831|水上华城 2室1厅 13000元|https://bj.lianjia.com/zufang/101103215831.html|水上华城|2室1厅|131.95平米|广渠门租房/低楼层(共23层)/2005年建板塔结合||精装修|集中供暖|13000|2018.11.01 更新|2018-11-03 15:24:55.090691
101103326529|精装南北通透2居室  业主诚心出租|https://bj.lianjia.com/zufang/101103326529.html|苏州胡同|2室1厅|54.72平米|建国门外租房/高楼层(共6层)/1985年建板楼|近地铁|精装修|自供暖|8500|2018.10.26 更新|2018-11-03 15:24:55.090766
101103333960|建国门北大街5号 2室2厅 23000元|https://bj.lianjia.com/zufang/101103333960.html|建国门北大街5号|2室2厅|156.82平米|建国门内租房/低楼层(共24层)/2008年建塔楼|近地铁|精装修|自供暖|23000|2018.10.26 更新|2018-11-03 15:24:55.090848
101103349796|婚房两居室，电梯直达，高层采光棒|https://bj.lianjia.com/zufang/101103349796.html|东直门南大街|2室1厅|52.47平米|东直门租房/高楼层(共18层)/1990年建板塔结合|近地铁|精装修|集中供暖|8000|2018.10.28 更新|2018-11-03 15:24:55.090922
101103335562|大羊宜宾胡同33号院 1室1厅 6666元|https://bj.lianjia.com/zufang/101103335562.html|大羊宜宾胡同33号院|1室1厅|40.64平米|建国门内租房/低楼层(共6层)/1992年建板楼|近地铁|精装修|集中供暖|6666|2018.10.24 更新|2018-11-03 15:24:55.091179
101103411512|二环里  天坛西门  家具家电齐全|https://bj.lianjia.com/zufang/101103411512.html|天坛西里东区|2室1厅|60.03平米|天坛租房/高楼层(共4层)/1991年建板楼||||5300|2018.10.29 更新|2018-11-03 15:24:55.091259
101103385294|二环里 东城区 东四块玉南街 正规两居室 拎包入住|https://bj.lianjia.com/zufang/101103385294.html|东四块玉南街30号院|2室1厅|57.84平米|左安门租房/高楼层(共6层)/1980年建板楼|近地铁|精装修|集中供暖|6200|2018.10.22 更新|2018-11-03 15:24:55.091332
101103356948|国瑞城西区 1室0厅 11500元|https://bj.lianjia.com/zufang/101103356948.html|国瑞城西区|1室0厅|61.98平米|崇文门租房/高楼层(共16层)/2009年建塔楼|近地铁|||11500|2018.10.25 更新|2018-11-03 15:24:55.091415
101103280475|长青园 2室1厅 5500元|https://bj.lianjia.com/zufang/101103280475.html|长青园|2室1厅|57.73平米|左安门租房/低楼层(共6层)/1988年建板楼|近地铁|精装修|集中供暖|5500|2018.10.22 更新|2018-11-03 15:24:55.091489
101103232640|崇文门 新世界  兴隆都市馨园  正规两居室|https://bj.lianjia.com/zufang/101103232640.html|兴隆都市馨园|2室1厅|74.4平米|崇文门租房/中楼层(共6层)/2004年建板楼|近地铁|||8500|2018.11.02 更新|2018-11-03 15:24:55.091560
101103298359|东四十条公寓西北向精装修2居室|https://bj.lianjia.com/zufang/101103298359.html|瑞士公寓|2室1厅|124.68平米|朝阳门外租房/中楼层(共16层)/2008年建塔楼|近地铁|精装修|集中供暖|22000|2018.10.29 更新|2018-11-03 15:24:55.091632
101103392570|北官厅胡同甲二号院 2室1厅 7500元|https://bj.lianjia.com/zufang/101103392570.html|北官厅胡同甲二号院|2室1厅|61.38平米|东直门租房/高楼层(共6层)/1993年建板楼|近地铁|精装修|集中供暖|7500|2018.10.25 更新|2018-11-03 15:24:55.091704
101103314053|高层，五居室，俯瞰亮马河畔，预约基本可看|https://bj.lianjia.com/zufang/101103314053.html|正东国际大厦|6室2厅|312.09平米|东直门租房/高楼层(共27层)/2004年建塔楼|近地铁|精装修|集中供暖|35000|2018.10.29 更新|2018-11-03 15:24:55.091825
101103279481|国瑞城西区 2室1厅 17500元|https://bj.lianjia.com/zufang/101103279481.html|国瑞城西区|2室1厅|138.43平米|崇文门租房/中楼层(共16层)/2009年建塔楼|近地铁|||17500|2018.11.01 更新|2018-11-03 15:24:55.091907
101103343965|天坛东里中区 2室1厅 5700元|https://bj.lianjia.com/zufang/101103343965.html|天坛东里中区|2室1厅|45.59平米|天坛租房/低楼层(共5层)/1970年建板楼|近地铁|精装修|集中供暖|5700|2018.10.25 更新|2018-11-03 15:24:55.091998
101103343831|北新桥三条64号院 2室1厅 7500元|https://bj.lianjia.com/zufang/101103343831.html|北新桥三条64号院|2室1厅|56.4平米|东直门租房/中楼层(共6层)/1985年建塔楼|近地铁|精装修|集中供暖|7500|2018.10.31 更新|2018-11-03 15:24:55.092073
101103361149|近临工体，西靠二环，精装一居室，看房随时|https://bj.lianjia.com/zufang/101103361149.html|聚龙花园|1室1厅|105.14平米|工体租房/中楼层(共14层)/1996年建板塔结合|近地铁|精装修|集中供暖|13000|2018.11.02 更新|2018-11-03 15:24:55.092144
101103339926|领行国际 1室0厅 6300元|https://bj.lianjia.com/zufang/101103339926.html|领行国际|1室0厅|62.22平米|广渠门租房/高楼层(共21层)/2005年建板塔结合|近地铁|||6300|2018.10.26 更新|2018-11-03 15:24:55.092228
101103320837|冠城名敦道 东城区 东二环 广渠门南北通透精装大三居|https://bj.lianjia.com/zufang/101103320837.html|冠城名敦道|3室2厅|179.31平米|广渠门租房/高楼层(共27层)/2009年建板楼|近地铁|精装修|集中供暖|23000|2018.10.31 更新|2018-11-03 15:24:55.092300
101103210049|万国城MOMA 1室0厅 10000元|https://bj.lianjia.com/zufang/101103210049.html|万国城MOMA|1室0厅|59.11平米|东直门租房/中楼层(共27层)/2004年建塔楼|近地铁|精装修|集中供暖|10000|2018.10.28 更新|2018-11-03 15:24:55.092371
101103306394|复康南里 2室1厅 5000元|https://bj.lianjia.com/zufang/101103306394.html|复康南里|2室1厅|47.89平米|天坛租房/中楼层(共6层)/板楼||||5000|2018.10.27 更新|2018-11-03 15:24:55.092442
101103180505|林调社区 3室1厅 7600元|https://bj.lianjia.com/zufang/101103180505.html|林调社区|3室1厅|70.57平米|和平里租房/中楼层(共4层)/1970年建板楼|近地铁|||7600|2018.10.25 更新|2018-11-03 15:24:55.092512
101102952482|安定门 安外大街 华府景园 商品房小区 管理好 有电梯|https://bj.lianjia.com/zufang/101102952482.html|华府景园|3室2厅|173.4平米|安定门租房/低楼层(共16层)/2001年建塔楼||||20000|2018.10.25 更新|2018-11-03 15:24:55.092582
101103274106|北二环安定门上龙西里大三居，小院管理，可长租|https://bj.lianjia.com/zufang/101103274106.html|上龙西里|3室1厅|185.6平米|安定门租房/低楼层(共18层)/1996年建塔楼|近地铁|||20000|2018.10.27 更新|2018-11-03 15:24:55.092650
101103224952|车站路6号院 2室1厅 5300元|https://bj.lianjia.com/zufang/101103224952.html|车站路6号院|2室1厅|57.46平米|陶然亭租房/高楼层(共6层)/1980年建板楼||||5300|2018.10.29 更新|2018-11-03 15:24:55.092833
101103311067|东华门大街 2室1厅 8700元|https://bj.lianjia.com/zufang/101103311067.html|东华门大街|2室1厅|60.68平米|东单租房/高楼层(共6层)/1988年建板楼|近地铁|精装修|集中供暖|8700|2018.10.27 更新|2018-11-03 15:24:55.092904
101103501708|广渠门近地铁 优质一居 采光好 安静适合居住|https://bj.lianjia.com/zufang/101103501708.html|广渠家园|1室1厅|49.45平米|广渠门租房/低楼层(共18层)/2009年建板楼|近地铁|||5600|2018.10.26 更新|2018-11-03 15:24:56.686592
101103469587|金世纪嘉园 一居室 房子靠谱出租|https://bj.lianjia.com/zufang/101103469587.html|金世纪嘉园|1室1厅|78.4平米|广渠门租房/低楼层(共18层)/2003年建塔楼|近地铁|精装修|集中供暖|7200|2018.10.26 更新|2018-11-03 15:24:56.686990
101103406025|广渠门东环居苑西北三居室，户型方正|https://bj.lianjia.com/zufang/101103406025.html|东环居苑|3室1厅|98.65平米|广渠门租房/高楼层(共18层)/2004年建塔楼|近地铁|||9000|2018.10.21 更新|2018-11-03 15:24:56.687257
101103468852|京禧阁，精装修两居室，靠谱出租。|https://bj.lianjia.com/zufang/101103468852.html|京禧阁|2室1厅|119.14平米|广渠门租房/中楼层(共22层)/2013年建塔楼|近地铁|精装修|集中供暖|13000|2018.10.28 更新|2018-11-03 15:24:56.687383
101103310585|火桥北里 2室1厅 5000元|https://bj.lianjia.com/zufang/101103310585.html|火桥北里|2室1厅|55.38平米|左安门租房/高楼层(共6层)/1981年建塔楼|近地铁|||5000|2018.10.20 更新|2018-11-03 15:24:56.687508
101103430039|永铁苑 3室1厅 9500元|https://bj.lianjia.com/zufang/101103430039.html|永铁苑|3室1厅|122.71平米|陶然亭租房/中楼层(共22层)/2000年建塔楼|近地铁|||9500|2018.10.26 更新|2018-11-03 15:24:56.687642
101103347254|仓南胡同三居室南北通透空间大12000元价格可谈|https://bj.lianjia.com/zufang/101103347254.html|仓南胡同14号院|3室1厅|92.18平米|朝阳门内租房/高楼层(共6层)/1993年建板楼|近地铁|||12000|2018.10.24 更新|2018-11-03 15:24:56.688043
101103218635|煤渣胡同 1室1厅 7000元|https://bj.lianjia.com/zufang/101103218635.html|煤渣胡同|1室1厅|51.1平米|东单租房/中楼层(共9层)/1990年建板塔结合|近地铁|||7000|2018.10.31 更新|2018-11-03 15:24:56.688322
101102351073|景山公园旁 精装两居室 低楼层 值得为您推介|https://bj.lianjia.com/zufang/101102351073.html|沙滩后街55号院|2室1厅|50.39平米|东四租房/中楼层(共5层)/1986年建板楼||精装修|集中供暖|11000|2018.10.30 更新|2018-11-03 15:24:56.688455
101103500748|永铁苑 2室1厅 7300元|https://bj.lianjia.com/zufang/101103500748.html|永铁苑|2室1厅|86.87平米|陶然亭租房/高楼层(共22层)/1999年建塔楼|近地铁|||7300|2018.10.31 更新|2018-11-03 15:24:56.688589
101103477350|东直门南北向精装两居室，业主诚意出租|https://bj.lianjia.com/zufang/101103477350.html|北新桥三条1号院|2室1厅|54.99平米|东直门租房/高楼层(共5层)/1985年建板楼|近地铁|精装修|集中供暖|7600|2018.10.31 更新|2018-11-03 15:24:56.688728
101103413260|兴隆都市馨园 1室0厅 5000元|https://bj.lianjia.com/zufang/101103413260.html|兴隆都市馨园|1室0厅|31.56平米|崇文门租房/中楼层(共7层)/2004年建塔楼|近地铁|||5000|2018.11.02 更新|2018-11-03 15:24:56.688873
101103333634|富贵园一区 1室1厅 9000元|https://bj.lianjia.com/zufang/101103333634.html|富贵园一区|1室1厅|63.18平米|东花市租房/高楼层(共11层)/2003年建板楼|近地铁|精装修|集中供暖|9000|2018.11.02 更新|2018-11-03 15:24:56.689280
101103445281|南岗子 2室1厅 5900元|https://bj.lianjia.com/zufang/101103445281.html|南岗子|2室1厅|53.78平米|崇文门租房/高楼层(共6层)/1978年建板楼|近地铁|||5900|2018.10.31 更新|2018-11-03 15:24:56.689415
101103064445|崇文门 国瑞城精装公寓 全新装修 业主诚租|https://bj.lianjia.com/zufang/101103064445.html|国瑞城西区|4室2厅|258.85平米|崇文门租房/中楼层(共16层)/2009年建塔楼|近地铁|精装修|集中供暖|36000|2018.10.21 更新|2018-11-03 15:24:56.689546
101103459366|板厂胡同 2室1厅 20000元|https://bj.lianjia.com/zufang/101103459366.html|板厂胡同|2室1厅|88.4平米|地安门租房/低楼层(共1层)/暂无数据||||20000|2018.10.20 更新|2018-11-03 15:24:56.690037
101103450720|西青年沟 1室1厅 5600元|https://bj.lianjia.com/zufang/101103450720.html|西青年沟|1室1厅|39.89平米|安贞租房/中楼层(共6层)/1987年建板楼|近地铁|精装修|集中供暖|5600|2018.10.27 更新|2018-11-03 15:24:56.690445
101103478248|台基厂三条 2室1厅 9000元|https://bj.lianjia.com/zufang/101103478248.html|台基厂三条|2室1厅|60.79平米|前门租房/高楼层(共6层)/1985年建板楼||精装修|集中供暖|9000|2018.10.27 更新|2018-11-03 15:24:58.351173
101103261884|工体北里 2室1厅 6000元|https://bj.lianjia.com/zufang/101103261884.html|工体北里|2室1厅|58.97平米|工体租房/高楼层(共6层)/1984年建板楼|近地铁|||6000|2018.10.31 更新|2018-11-03 15:24:58.351340
101103406421|水上华城 2室1厅 13000元|https://bj.lianjia.com/zufang/101103406421.html|水上华城|2室1厅|136.08平米|广渠门租房/高楼层(共23层)/2005年建板塔结合||||13000|2018.10.31 更新|2018-11-03 15:24:58.351427
101103456797|东西通透  带电梯  采光好  精装修|https://bj.lianjia.com/zufang/101103456797.html|安德路乙61号院|3室1厅|66.65平米|安定门租房/低楼层(共12层)/1989年建板楼||精装修|集中供暖|8900|2018.11.02 更新|2018-11-03 15:24:58.352705
101103328305|长青园 2室1厅 6500元|https://bj.lianjia.com/zufang/101103328305.html|长青园|2室1厅|69.16平米|左安门租房/中楼层(共6层)/1995年建板楼||||6500|2018.11.02 更新|2018-11-03 15:24:58.352803
101103335487|北官厅胡同 2室1厅 9000元|https://bj.lianjia.com/zufang/101103335487.html|北官厅胡同|2室1厅|57.3平米|东直门租房/高楼层(共6层)/1988年建板楼|近地铁|精装修|集中供暖|9000|2018.10.30 更新|2018-11-03 15:24:58.352880
101103445200|桃杨路教师楼 2室1厅 6000元|https://bj.lianjia.com/zufang/101103445200.html|桃杨路教师楼|2室1厅|128.68平米|永定门租房/高楼层(共6层)/1999年建暂无数据|近地铁|精装修|集中供暖|6000|2018.10.31 更新|2018-11-03 15:24:58.352956
101103411133|新景家园西区 3室1厅 10500元|https://bj.lianjia.com/zufang/101103411133.html|新景家园西区|3室1厅|91.02平米|崇文门租房/高楼层(共16层)/2004年建板楼|近地铁|||10500|2018.10.31 更新|2018-11-03 15:24:58.353057
101103438282|华龙美晟 2室1厅 6800元|https://bj.lianjia.com/zufang/101103438282.html|华龙美晟|2室1厅|84.05平米|永定门租房/中楼层(共12层)/2009年建板塔结合|近地铁|||6800|2018.10.29 更新|2018-11-03 15:24:58.353142
101103471933|广渠门内大街 2室1厅 7500元|https://bj.lianjia.com/zufang/101103471933.html|广渠门内大街|2室1厅|69.8平米|广渠门租房/高楼层(共13层)/1980年建板塔结合|近地铁|精装修|集中供暖|7500|2018.11.01 更新|2018-11-03 15:24:58.353238
101103474947|东交民巷32号院 2室1厅 7500元|https://bj.lianjia.com/zufang/101103474947.html|东交民巷32号院|2室1厅|50.09平米|前门租房/中楼层(共13层)/1979年建板塔结合|近地铁|精装修|集中供暖|7500|2018.10.22 更新|2018-11-03 15:24:58.353369
101103390312|甘雨胡同 3室1厅 10000元|https://bj.lianjia.com/zufang/101103390312.html|甘雨胡同|3室1厅|80.64平米|灯市口租房/高楼层(共4层)/1958年建板楼|近地铁|||10000|2018.10.21 更新|2018-11-03 15:24:58.353618
101103495849|新景家园西区 2室1厅 11000元|https://bj.lianjia.com/zufang/101103495849.html|新景家园西区|2室1厅|63.34平米|崇文门租房/高楼层(共11层)/2001年建板塔结合|近地铁|精装修|集中供暖|11000|2018.10.31 更新|2018-11-03 15:24:58.353806
101103486520|和平里五区一居 地坛公园附近 随时可看 干净整洁卫生|https://bj.lianjia.com/zufang/101103486520.html|和平里五区|1室1厅|40.57平米|和平里租房/中楼层(共6层)/1996年建板楼|近地铁|精装修|集中供暖|6350|2018.10.30 更新|2018-11-03 15:24:58.353884
101103459953|革新里精装全齐两居，近永定门外地铁沙子口公交！|https://bj.lianjia.com/zufang/101103459953.html|革新里24号院|2室1厅|59.7平米|永定门租房/高楼层(共6层)/1994年建板楼|近地铁|精装修|集中供暖|6500|2018.10.20 更新|2018-11-03 15:24:58.353961
101103453117|花市枣苑二期 3室2厅 19000元|https://bj.lianjia.com/zufang/101103453117.html|花市枣苑二期|3室2厅|183.8平米|东花市租房/中楼层(共19层)/2004年建塔楼|近地铁|精装修|自供暖|19000|2018.11.02 更新|2018-11-03 15:24:59.856715
101103264978|新景家园西区 2室1厅 9000元|https://bj.lianjia.com/zufang/101103264978.html|新景家园西区|2室1厅|85.22平米|崇文门租房/中楼层(共16层)/2004年建板楼|近地铁|精装修|自供暖|9000|2018.10.24 更新|2018-11-03 15:24:59.856866
101103170087|东直门内北小街8号院 3室1厅 12000元|https://bj.lianjia.com/zufang/101103170087.html|东直门内北小街8号院|3室1厅|92.8平米|东直门租房/中楼层(共16层)/2003年建塔楼|近地铁|||12000|2018.10.31 更新|2018-11-03 15:24:59.857024
101103475914|金桥国际 2室1厅 10000元|https://bj.lianjia.com/zufang/101103475914.html|金桥国际|2室1厅|89.49平米|广渠门租房/中楼层(共21层)/2004年建塔楼|近地铁|||10000|2018.11.02 更新|2018-11-03 15:24:59.857098
101103500708|官书院小区精装大三居出租 诚租一家人|https://bj.lianjia.com/zufang/101103500708.html|官书院|3室2厅|122.91平米|安定门租房/中楼层(共6层)/2002年建板楼|近地铁|||16500|2018.11.02 更新|2018-11-03 15:24:59.857174
101103438404|自由季 1房间1卫 5500元|https://bj.lianjia.com/zufang/101103438404.html|自由季|1房间1卫|41.81平米|广渠门租房/低楼层(共10层)/2010年建板塔结合||||5500|2018.10.20 更新|2018-11-03 15:24:59.857248
101103501960|正东国际大厦 3室1厅 22000元|https://bj.lianjia.com/zufang/101103501960.html|正东国际大厦|3室1厅|210.45平米|东直门租房/高楼层(共27层)/2004年建塔楼|近地铁|||22000|2018.10.29 更新|2018-11-03 15:24:59.857322
101103445508|天坛西里东区 2室1厅 5500元|https://bj.lianjia.com/zufang/101103445508.html|天坛西里东区|2室1厅|67.13平米|天坛租房/中楼层(共6层)/2001年建板楼||||5500|2018.11.02 更新|2018-11-03 15:24:59.857610
101103090289|领行国际 2室1厅 9000元|https://bj.lianjia.com/zufang/101103090289.html|领行国际|2室1厅|95.75平米|广渠门租房/中楼层(共21层)/2005年建板塔结合|近地铁|||9000|2018.10.21 更新|2018-11-03 15:24:59.857692
101103472338|国瑞城中区 1室1厅 7800元|https://bj.lianjia.com/zufang/101103472338.html|国瑞城中区|1室1厅|61.35平米|崇文门租房/高楼层(共16层)/2006年建板塔结合|近地铁|||7800|2018.10.27 更新|2018-11-03 15:24:59.857769
101103322624|东河沿 3室2厅 13000元|https://bj.lianjia.com/zufang/101103322624.html|东河沿|3室2厅|128.23平米|崇文门租房/高楼层(共6层)/1988年建板楼|近地铁|||13000|2018.10.31 更新|2018-11-03 15:24:59.857852
101103424996|豆瓣胡同 2室1厅 9200元|https://bj.lianjia.com/zufang/101103424996.html|豆瓣胡同|2室1厅|71.32平米|朝阳门内租房/低楼层(共12层)/2003年建板楼|近地铁|||9200|2018.10.31 更新|2018-11-03 15:24:59.857925
101103408063|华冠丽景 3室2厅 28000元|https://bj.lianjia.com/zufang/101103408063.html|华冠丽景|3室2厅|181.8平米|东直门租房/低楼层(共7层)/2003年建板楼||精装修|自供暖|28000|2018.10.25 更新|2018-11-03 15:24:59.858001
101103407605|金桥国际  上下复式两居室   12000|https://bj.lianjia.com/zufang/101103407605.html|金桥国际|2室1厅|121.68平米|广渠门租房/低楼层(共19层)/2004年建塔楼|近地铁|||12000|2018.10.30 更新|2018-11-03 15:24:59.858073
101103446413|城市亮点 2室1厅 6500元|https://bj.lianjia.com/zufang/101103446413.html|城市亮点|2室1厅|74.44平米|永定门租房/中楼层(共12层)/2003年建板塔结合|近地铁|精装修|集中供暖|6500|2018.10.31 更新|2018-11-03 15:24:59.858147
101103415166|房子干净整洁，业主重新收拾，看房提前约|https://bj.lianjia.com/zufang/101103415166.html|建予园|2室1厅|77.75平米|永定门租房/低楼层(共16层)/2001年建塔楼|近地铁|||6500|2018.11.01 更新|2018-11-03 15:24:59.858221
101102883000|安定门 青年湖京宝花园精装电梯房三居出租|https://bj.lianjia.com/zufang/101102883000.html|京宝花园|3室1厅|194.83平米|安定门租房/低楼层(共12层)/1994年建板楼|近地铁|精装修|集中供暖|20000|2018.10.27 更新|2018-11-03 15:24:59.858296
101103482064|两居室，家电家具齐全。适合一家人居住|https://bj.lianjia.com/zufang/101103482064.html|青年湖东里|2室1厅|55.65平米|安定门租房/高楼层(共6层)/1986年建板楼|近地铁|||6300|2018.10.28 更新|2018-11-03 15:24:59.858367
101103413182|和平里六区 2室1厅 8500元|https://bj.lianjia.com/zufang/101103413182.html|和平里六区|2室1厅|61.49平米|和平里租房/低楼层(共18层)/1993年建塔楼|近地铁|||8500|2018.10.25 更新|2018-11-03 15:24:59.858516
101103278832|长安太和 1室1厅 23000元|https://bj.lianjia.com/zufang/101103278832.html|长安太和|1室1厅|107.54平米|建国门内租房/中楼层(共24层)/2012年建板楼|近地铁|精装修|集中供暖|23000|2018.10.30 更新|2018-11-03 15:24:59.858588
101103320508|聚龙花园 南向一居室 ，可居家，可办公,看房随时|https://bj.lianjia.com/zufang/101103320508.html|聚龙花园|1室1厅|109.19平米|工体租房/高楼层(共14层)/1995年建板塔结合|近地铁|||14500|2018.10.31 更新|2018-11-03 15:24:59.858814
